"","U01","cohort","dames","sires","labanimalid","accessid","sex","rfid","dob","dow","shipmentdate","litternumber","littersize","coatcolor","earpunch","rack","shipmentbox","shipmentage","weanage","comment","resolution"
"1658","Olivier_Co","09","73770_2","73669_1","734","74569_3","F","933000320047346",2019-07-16,2019-08-06,2019-08-20 00:00:00,5,6,"BLACK HOOD","LM","D-I3","14",35,21,NA,NA
"1659","Olivier_Co","09","73727_2","73676_1","741","74570_3","F","933000320047338",2019-07-16,2019-08-06,2019-08-20 00:00:00,4,12,"BLACK","RM","D-I4","14",35,21,NA,NA
"1660","Olivier_Co","09","73727_2","73676_1","742","74570_4","F","933000320047333",2019-07-16,2019-08-06,2019-08-20 00:00:00,4,12,"BROWN HOOD","LT","D-I4","14",35,21,NA,NA
"1661","Olivier_Co","09","73744_2","73734_2","749","74573_3","F","933000320047327",2019-07-16,2019-08-06,2019-08-20 00:00:00,5,12,"BLACK","LB","D-I5","14",35,21,NA,NA
"1662","Olivier_Co","09","73744_2","73734_2","750","74573_4","F","933000320047337",2019-07-16,2019-08-06,2019-08-20 00:00:00,5,12,"BLACK","LMRM","D-I5","14",35,21,NA,NA
"1663","Olivier_Co","09","73666_2","73719_1","757","74578_3","F","933000320046818",2019-07-17,2019-08-07,2019-08-20 00:00:00,5,10,"ALBINO","LM","D-I6","15",34,21,NA,NA
"1664","Olivier_Co","09","73666_2","73719_1","758","74578_4","F","933000320046823",2019-07-17,2019-08-07,2019-08-20 00:00:00,5,10,"BROWN","RB","D-I6","15",34,21,NA,NA
"1665","Olivier_Co","09","73732_2","73686_1","765","74579_3","F","933000320046810",2019-07-17,2019-08-07,2019-08-20 00:00:00,4,9,"ALBINO","LT","D-I7","15",34,21,NA,NA
"1666","Olivier_Co","09","73732_2","73686_1","766","74579_4","F","933000320046822",2019-07-17,2019-08-07,2019-08-20 00:00:00,4,9,"ALBINO","LMRM","D-I7","15",34,21,NA,NA
"1667","Olivier_Co","09","73674_2","73688_1","773","74580_3","F","933000320047592",2019-07-18,2019-08-08,2019-08-20 00:00:00,5,13,"BROWN","LT","D-I8","15",33,21,NA,NA
"1668","Olivier_Co","09","73690_2","73672_1","774","74581_4","F","933000320047584",2019-07-19,2019-08-09,2019-08-20 00:00:00,5,12,"ALBINO","RM","D-I8","15",32,21,NA,NA
"1669","Olivier_Co","09","73690_2","73672_1","781","74581_3","F","933000320047595",2019-07-18,2019-08-08,2019-08-20 00:00:00,5,12,"BROWN","LM","D-J1","15",33,21,NA,NA
"1670","Olivier_Co","09","74232_2","73672_1","782","74583_1","F","933000320047583",2019-07-18,2019-08-08,2019-08-20 00:00:00,1,13,"BROWN HOOD","RT","D-J1","15",33,21,NA,NA
"1671","Olivier_Co","09","73691_2","73723_1","789","74588_7","F","933000320047591",2019-07-21,2019-08-12,2019-08-20 00:00:00,5,12,"ALBINO","RT","D-J2","15",30,22,NA,NA
"1672","Olivier_Co","09","73691_2","73723_1","790","74588_8","F","933000320047598",2019-07-21,2019-08-12,2019-08-20 00:00:00,5,12,"BROWN HOOD","LM","D-J2","15",30,22,NA,NA
"1673","Olivier_Co","09","73743_2","73666_1","797","74586_3","F","933000320047011",2019-07-22,2019-08-12,2019-08-20 00:00:00,5,11,"ALBINO","LB","D-J3","16",29,21,NA,NA
"1674","Olivier_Co","09","73743_2","73666_1","798","74586_4","F","933000320047017",2019-07-22,2019-08-12,2019-08-20 00:00:00,5,11,"ALBINO","LTRT","D-J3","16",29,21,NA,NA
"1675","Olivier_Co","09","74236_2","74148_1","814","74591_3","F","933000320046831",2019-07-20,2019-08-12,2019-08-20 00:00:00,1,6,"BLACK","RC","D-J4","16",31,23,NA,NA
"1676","Olivier_Co","09","73687_2","73736_1","813","74587_3","F","933000320046842",2019-07-22,2019-08-12,2019-08-20 00:00:00,5,5,"BROWN HOOD","LB","D-J4","16",29,21,NA,NA
"1677","Olivier_Co","09","73671_2","73742_1","825","74603_3","F","933000320047169",2019-07-24,2019-08-14,2019-08-20 00:00:00,5,14,"ALBINO","LC","D-J5","16",27,21,NA,NA
"1678","Olivier_Co","09","73671_2","73742_1","826","74603_4","F","933000320047167",2019-07-24,2019-08-14,2019-08-20 00:00:00,5,14,"BROWN","RT","D-J5","16",27,21,NA,NA
"1679","Olivier_Co","09","74196_2","74113_1","837","74604_3","F","933000320047163",2019-07-24,2019-08-14,2019-08-20 00:00:00,1,12,"ALBINO","RB","D-J6","16",27,21,NA,NA
"1680","Olivier_Co","09","74196_2","74113_1","838","74604_4","F","933000320047154",2019-07-24,2019-08-14,2019-08-20 00:00:00,1,12,"BROWN","LC","D-J6","16",27,21,NA,NA
"1681","Olivier_Co","09","73672_2","73697_1","859","74606_3","F","933000320046832",2019-07-25,2019-08-15,2019-08-20 00:00:00,5,13,"BLACK HOOD","LT","D-J7","16",26,21,NA,NA
"1682","Olivier_Co","09","73672_2","73697_1","860","74606_4","F","933000320046836",2019-07-25,2019-08-15,2019-08-20 00:00:00,5,13,"BROWN HOOD","RM","D-J7","16",26,21,NA,NA
"1683","Olivier_Co","09","73728_2","73782_1","803","74589_5","M","933000320047013",2019-07-20,2019-08-12,2019-08-20 00:00:00,5,12,"BLACK","LT","D-E1","7",31,23,"Scrub",NA
"1684","Olivier_Co","09","73728_2","73782_1","804","74589_6","M","933000320047005",2019-07-20,2019-08-12,2019-08-20 00:00:00,5,12,"BLACK HOOD","RM","D-E1","7",31,23,"Scrub",NA
"1685","Olivier_Co","09","73728_2","73782_1","805","74589_7","M","933000320047006",2019-07-20,2019-08-12,2019-08-20 00:00:00,5,12,"BLACK","RT","D-E2","7",31,23,"Scrub",NA
"1686","Olivier_Co","09","73728_2","73782_1","806","74589_8","M","933000320047016",2019-07-20,2019-08-12,2019-08-20 00:00:00,5,12,"BLACK HOOD","LM","D-E2","7",31,23,"Scrub",NA
"1687","Olivier_Co","09","73671_2","73742_1","831","74603_9","M","933000320047161",2019-07-24,2019-08-14,2019-08-20 00:00:00,5,14,"ALBINO","LT","D-E4","7",27,21,"Scrub",NA
"1688","Olivier_Co","09","73671_2","73742_1","832","74603_10","M","933000320047174",2019-07-24,2019-08-14,2019-08-20 00:00:00,5,14,"BROWN","RM","D-E4","7",27,21,"Scrub",NA
"1689","Olivier_Co","09","73671_2","73742_1","833","74603_11","M","933000320046829",2019-07-24,2019-08-14,2019-08-20 00:00:00,5,14,"ALBINO","LM","D-E5","8",27,21,"Scrub",NA
"1690","Olivier_Co","09","73671_2","73742_1","834","74603_12","M","933000320046848",2019-07-24,2019-08-14,2019-08-20 00:00:00,5,14,"BROWN","RT","D-E5","8",27,21,"Scrub",NA
"1691","Olivier_Co","09","74121_2","74196_1","819","74609_6","M","933000320047164",2019-07-24,2019-08-14,2019-08-20 00:00:00,1,9,"BLACK","LM","D-E3","7",27,21,"Scrub",NA
"1692","Olivier_Co","09","74121_2","74196_1","820","74609_7","M","933000320047160",2019-07-24,2019-08-14,2019-08-20 00:00:00,1,9,"BLACK","LTRT","D-E3","7",27,21,"Scrub",NA
"1693","Olivier_Co","09","73672_2","73697_1","843","74606_9","M","933000320046845",2019-07-25,2019-08-15,2019-08-20 00:00:00,5,13,"BROWN HOOD","LT","D-E6","8",26,21,"Scrub",NA
"1694","Olivier_Co","09","73672_2","73697_1","844","74606_10","M","933000320046838",2019-07-25,2019-08-15,2019-08-20 00:00:00,5,13,"BROWN HOOD","RM","D-E6","8",26,21,"Scrub",NA
"1695","Olivier_Co","09","73672_2","73697_1","845","74606_11","M","933000320046849",2019-07-25,2019-08-15,2019-08-20 00:00:00,5,13,"ALBINO","LB","D-E7","8",26,21,"Scrub",NA
"1696","Olivier_Co","09","73672_2","73697_1","846","74606_12","M","933000320046827",2019-07-25,2019-08-15,2019-08-20 00:00:00,5,13,"BROWN HOOD","RT","D-E7","8",26,21,"Scrub",NA
"1697","Olivier_Co","09","73875_2","73858_1","853","74605_6","M","933000320047386",2019-07-25,2019-08-15,2019-08-20 00:00:00,5,7,"BROWN HOOD","LM","E-E8","8",26,21,"Scrub",NA
"1698","Olivier_Oxy","01","72384_2","72350_1","125","73003_5","M","933000120138488",2018-05-11,2018-06-01,2018-06-18 00:00:00,7,6,"BROWN","LT","D-A3","11",38,21,NA,NA
"1699","Olivier_Oxy","01","72384_2","72350_1","126","73003_6","M","933000120138489",2018-05-11,2018-06-01,2018-06-18 00:00:00,7,6,"ALBINO","LT","D-A3","11",38,21,NA,NA
"1700","Olivier_Oxy","01","72541_5","72689_1","137","73020_7","M","933000120138695",2018-05-11,2018-06-01,2018-06-18 00:00:00,1,9,"BROWN HOOD","LM","D-B1","11",38,21,NA,NA
"1701","Olivier_Oxy","01","72541_5","72689_1","139","73020_8","F","933000120138681",2018-05-11,2018-06-01,2018-06-18 00:00:00,1,9,"BROWN","LB","D-B7","20",38,21,NA,NA
"1702","Olivier_Oxy","01","72593_6","72619_1","144","73021_5","M","933000120138693",2018-05-11,2018-06-01,2018-06-18 00:00:00,2,7,"BLACK HOOD","LB","D-B1","11",38,21,NA,NA
"1703","Olivier_Oxy","01","72593_6","72619_1","145","73021_6","F","933000120138699",2018-05-11,2018-06-01,2018-06-18 00:00:00,2,7,"BLACK","LT","D-B4","12",38,21,NA,NA
"1704","Olivier_Oxy","01","72593_6","72619_1","146","73021_7","F","933000120138703",2018-05-11,2018-06-01,2018-06-18 00:00:00,2,7,"BROWN","LC","D-B4","12",38,21,NA,NA
"1705","Olivier_Oxy","01","72619_2","72621_1","157","73033_5","M","933000120138625",2018-05-11,2018-06-01,2018-06-18 00:00:00,4,11,"BLACK HOOD","LT","D-C3","11",38,21,NA,NA
"1706","Olivier_Oxy","01","72619_2","72621_1","158","73033_6","M","933000120138621",2018-05-11,2018-06-01,2018-06-18 00:00:00,4,11,"BROWN HOOD","LB","D-C3","11",38,21,NA,NA
"1707","Olivier_Oxy","01","72619_2","72621_1","159","73033_7","F","933000120138613",2018-05-11,2018-06-01,2018-06-18 00:00:00,4,11,"BLACK HOOD","LT","D-C4","12",38,21,NA,NA
"1708","Olivier_Oxy","01","72619_2","72621_1","160","73033_8","F","933000120138620",2018-05-11,2018-06-01,2018-06-18 00:00:00,4,11,"BROWN HOOD","LB","D-C4","12",38,21,NA,NA
"1709","Olivier_Oxy","01","72690_2","72650_1","169","73019_5","M","933000120138626",2018-05-11,2018-06-01,2018-06-18 00:00:00,2,12,"ALBINO","LM","D-D1","13",38,21,NA,NA
"1710","Olivier_Oxy","01","72690_2","72650_1","170","73019_6","M","933000120138617",2018-05-11,2018-06-01,2018-06-18 00:00:00,2,12,"BLACK HOOD","LM","D-D1","13",38,21,NA,NA
"1711","Olivier_Oxy","01","72690_2","72650_1","171","73019_7","F","933000120138610",2018-05-11,2018-06-01,2018-06-18 00:00:00,2,12,"ALBINO","LT","D-D2","12",38,21,NA,NA
"1712","Olivier_Oxy","01","72690_2","72650_1","172","73019_8","F","933000120138606",2018-05-11,2018-06-01,2018-06-18 00:00:00,2,12,"BROWN HOOD","LB","D-D2","12",38,21,NA,NA
"1713","Olivier_Oxy","01","72595_5","72539_1","179","73022_5","M","933000120138419",2018-05-12,2018-06-04,2018-06-18 00:00:00,2,8,"BROWN","LM","D-D7","13",37,23,NA,NA
"1714","Olivier_Oxy","01","72595_5","72539_1","180","73022_6","M","933000120138416",2018-05-12,2018-06-04,2018-06-18 00:00:00,2,8,"BROWN HOOD","LC","D-D7","13",37,23,NA,NA
"1715","Olivier_Oxy","01","72626_6","72660_1","185","73043_5","M","933000120138418",2018-05-14,2018-06-04,2018-06-18 00:00:00,3,12,"BLACK","LT","D-E2","13",35,21,NA,NA
"1716","Olivier_Oxy","01","72626_6","72660_1","186","73043_6","M","933000120138428",2018-05-14,2018-06-04,2018-06-18 00:00:00,3,12,"BLACK","RT","D-E2","13",35,21,NA,NA
"1717","Olivier_Oxy","01","72626_6","72660_1","187","73043_7","F","933000120138422",2018-05-14,2018-06-04,2018-06-18 00:00:00,3,12,"BLACK","LT","D-E3","14",35,21,NA,NA
"1718","Olivier_Oxy","01","72626_6","72660_1","188","73043_8","F","933000120138425",2018-05-14,2018-06-04,2018-06-18 00:00:00,3,12,"BLACK","RT","D-E3","14",35,21,NA,NA
"1719","Olivier_Oxy","01","72454_1","72319_1","191","73016_3","F","933000120138430",2018-05-12,2018-06-04,2018-06-18 00:00:00,7,9,"BLACK HOOD","LT","D-E4","14",37,23,NA,NA
"1720","Olivier_Oxy","01","72454_1","72319_1","192","73016_4","F","933000120138429",2018-05-12,2018-06-04,2018-06-18 00:00:00,7,9,"BROWN HOOD","LC","D-E4","14",37,23,NA,NA
"1721","Olivier_Oxy","01","72529_1","72593_5","195","73029_3","M","933000120138421",2018-05-13,2018-06-04,2018-06-18 00:00:00,4,14,"ALBINO","LM","D-E5","15",36,22,NA,NA
"1722","Olivier_Oxy","01","72529_1","72593_5","196","73029_4","M","933000120138423",2018-05-13,2018-06-04,2018-06-18 00:00:00,4,14,"BLACK","LM","D-E5","15",36,22,NA,NA
"1723","Olivier_Oxy","01","72529_1","72593_5","197","73029_5","F","933000120138426",2018-05-13,2018-06-04,2018-06-18 00:00:00,4,14,"ALBINO","LM","D-E6","14",36,22,NA,NA
"1724","Olivier_Oxy","01","72529_1","72593_5","198","73029_6","F","933000120138408",2018-05-13,2018-06-04,2018-06-18 00:00:00,4,14,"BLACK","LM","D-E6","14",36,22,NA,NA
"1725","Olivier_Oxy","01","72624_2","72531_2","201","73025_3","M","933000120138719",2018-05-16,2018-06-04,2018-06-18 00:00:00,4,12,"BLACK","LB","D-J1","19",33,19,NA,NA
"1726","Olivier_Oxy","01","72624_2","72531_2","202","73025_4","M","933000120138713",2018-05-16,2018-06-04,2018-06-18 00:00:00,4,12,"BLACK HOOD","LM","D-J1","19",33,19,NA,NA
"1727","Olivier_Oxy","01","72624_2","72531_2","203","73025_5","F","933000120138710",2018-05-16,2018-06-04,2018-06-18 00:00:00,4,12,"BLACK","LM","D-J2","20",33,19,NA,NA
"1728","Olivier_Oxy","01","72624_2","72531_2","204","73025_6","F","933000120138729",2018-05-16,2018-06-04,2018-06-18 00:00:00,4,12,"BLACK HOOD","LM","D-J2","20",33,19,NA,NA
"1729","Olivier_Oxy","01","72386_1","72362_2","207","73004_3","M","933000120138727",2018-05-14,2018-06-06,2018-06-18 00:00:00,6,8,"BLACK HOOD","LB","D-J5","19",35,23,NA,NA
"1730","Olivier_Oxy","01","72386_1","72362_2","208","73004_4","M","933000120138716",2018-05-14,2018-06-06,2018-06-18 00:00:00,6,8,"BROWN HOOD","LC","D-J5","19",35,23,NA,NA
"1731","Olivier_Oxy","01","72386_1","72362_2","209","73004_5","F","933000120138723",2018-05-14,2018-06-06,2018-06-18 00:00:00,6,8,"BLACK","LM","D-J6","20",35,23,NA,NA
"1732","Olivier_Oxy","01","72386_1","72362_2","210","73004_6","F","933000120138720",2018-05-14,2018-06-06,2018-06-18 00:00:00,6,8,"BROWN","LT","D-J6","20",35,23,NA,NA
"1733","Olivier_Oxy","01","72395_2","72465_2","215","73008_5","M","933000120138725",2018-05-15,2018-06-06,2018-06-18 00:00:00,7,9,"BROWN HOOD","RT","D-H4","19",34,22,NA,NA
"1734","Olivier_Oxy","01","72395_2","72465_2","216","73008_6","F","933000120138709",2018-05-15,2018-06-06,2018-06-18 00:00:00,7,9,"BLACK HOOD","LC","D-I1","18",34,22,NA,NA
"1735","Olivier_Oxy","01","72395_2","72465_2","217","73008_7","F","933000120138721",2018-05-15,2018-06-06,2018-06-18 00:00:00,7,9,"BROWN","LM","D-I1","18",34,22,NA,NA
"1736","Olivier_Oxy","01","72536_4","72544_1","222","73026_5","M","933000120138714",2018-05-16,2018-06-06,2018-06-18 00:00:00,3,12,"BROWN HOOD","RB","D-I4","17",33,21,NA,NA
"1737","Olivier_Oxy","01","72536_4","72544_1","223","73026_6","M","933000120138728",2018-05-16,2018-06-06,2018-06-18 00:00:00,3,12,"BROWN HOOD","RC","D-I4","17",33,21,NA,NA
"1738","Olivier_Oxy","01","72536_4","72544_1","224","73026_7","F","933000120138706",2018-05-16,2018-06-06,2018-06-18 00:00:00,3,12,"BROWN HOOD","RM","D-I5","18",33,21,NA,NA
"1739","Olivier_Oxy","01","72536_4","72544_1","225","73026_8","F","933000120138751",2018-05-16,2018-06-06,2018-06-18 00:00:00,3,12,"BROWN HOOD","RB","D-I5","18",33,21,NA,NA
"1740","Olivier_Oxy","01","72669_2","72591_5","230","73044_5","M","933000120138742",2018-05-16,2018-06-06,2018-06-18 00:00:00,3,13,"BLACK","LC","D-I8","17",33,21,NA,NA
"1741","Olivier_Oxy","01","72669_2","72591_5","231","73044_6","M","933000120138737",2018-05-16,2018-06-06,2018-06-18 00:00:00,3,13,"BROWN","LB","D-I8","17",33,21,NA,NA
"1742","Olivier_Oxy","01","72669_2","72591_5","232","73044_7","F","933000120138733",2018-05-16,2018-06-06,2018-06-18 00:00:00,3,13,"ALBINO","RM","D-H1","16",33,21,NA,NA
"1743","Olivier_Oxy","01","72669_2","72591_5","233","73044_8","F","933000120138731",2018-05-16,2018-06-06,2018-06-18 00:00:00,3,13,"BLACK","RB","D-H1","16",33,21,NA,NA
"1744","Olivier_Oxy","01","72336_2","72457_2","234","73010_1","M","933000120138741",2018-05-15,2018-06-06,2018-06-18 00:00:00,7,4,"BLACK","RM","D-H2","15",34,22,NA,NA
"1745","Olivier_Oxy","01","72336_2","72457_2","235","73010_2","M","933000120138755",2018-05-15,2018-06-06,2018-06-18 00:00:00,7,4,"BLACK HOOD","RT","D-H2","15",34,22,NA,NA
"1746","Olivier_Oxy","01","72336_2","72457_2","236","73010_3","F","933000120138738",2018-05-15,2018-06-06,2018-06-18 00:00:00,7,4,"BLACK HOOD","LM","D-H3","16",34,22,NA,NA
"1747","Olivier_Oxy","01","72336_2","72457_2","237","73010_4","F","933000120138745",2018-05-15,2018-06-06,2018-06-18 00:00:00,7,4,"BLACK HOOD","RT","D-H3","16",34,22,NA,NA
"1748","Olivier_Oxy","01","72534_6","72532_1","240","73035_3","M","933000120138752",2018-05-21,2018-06-11,2018-06-18 00:00:00,4,9,"BROWN HOOD","LTRT","D-H7","17",28,21,NA,NA
"1749","Olivier_Oxy","01","72534_6","72532_1","241","73035_4","F","933000120138753",2018-05-21,2018-06-11,2018-06-18 00:00:00,4,9,"ALBINO","LM","D-H8","18",28,21,NA,NA
"1750","Olivier_Oxy","01","72539_2","72625_1","249","73027_3","M","933000120138739",2018-05-20,2018-06-11,2018-06-18 00:00:00,3,6,"BLACK","RB","D-H7","17",29,22,NA,NA
"1751","Olivier_Oxy","01","72539_2","72625_1","250","73027_4","F","933000120138445",2018-05-20,2018-06-11,2018-06-18 00:00:00,3,6,"ALBINO","RT","D-H8","18",29,22,NA,NA
"1752","Olivier_Oxy","01","72632_2","72535_1","255","73028_3","M","933000120138433",2018-05-21,2018-06-11,2018-06-18 00:00:00,4,12,"ALBINO","LB","D-G4","19",28,21,NA,NA
"1753","Olivier_Oxy","01","72632_2","72535_1","256","73028_4","F","933000120138443",2018-05-21,2018-06-11,2018-06-18 00:00:00,4,12,"ALBINO","LB","D-G5","20",28,21,NA,NA
"1754","Olivier_Oxy","01","72342_2","72351_5","263","73014_3","M","933000120138438",2018-05-22,2018-06-13,2018-06-18 00:00:00,6,4,"BLACK HOOD","RC","D-F2","15",27,22,NA,NA
"1755","Olivier_Oxy","01","72240_3","72265_1","264","73001_1","M","933000120138452",2018-05-24,2018-06-13,2018-06-18 00:00:00,10,8,"BROWN HOOD","LTRT","D-F2","15",25,20,NA,NA
"1756","Olivier_Oxy","01","72240_3","72265_1","265","73001_2","F","933000120138450",2018-05-24,2018-06-13,2018-06-18 00:00:00,10,8,"BROWN HOOD","RC","D-F3","16",25,20,NA,NA
"1757","Olivier_Oxy","01","72350_2","72402_1","266","73018_1","F","933000120138441",2018-05-24,2018-06-13,2018-06-18 00:00:00,6,13,"BLACK","LB","D-F3","16",25,20,NA,NA
"1758","Olivier_Oxy","01","72688_2","72530_1","163","73037_3","F","933000120138612",2018-05-10,2018-06-01,2018-06-18 00:00:00,2,11,"BLACK","LT","D-C6","24",39,22,"Naive",NA
"1759","Olivier_Oxy","01","72688_2","72530_1","164","73037_4","F","933000120138624",2018-05-10,2018-06-01,2018-06-18 00:00:00,2,11,"BROWN","LC","D-C6","24",39,22,"Naive",NA
"1760","Olivier_Oxy","01","72530_2","72540_5","173","73031_1","M","933000120138618",2018-05-10,2018-06-01,2018-06-18 00:00:00,5,12,"BLACK","LM","D-D3","25",39,22,"Naive",NA
"1761","Olivier_Oxy","01","72530_2","72540_5","174","73031_2","F","933000120138608",2018-05-10,2018-06-01,2018-06-18 00:00:00,5,12,"BLACK","LT","D-D4","26",39,22,"Naive",NA
"1762","Olivier_Oxy","01","72534_6","72532_1","242","73035_5","F","933000120138740",2018-05-21,2018-06-11,2018-06-18 00:00:00,4,9,"BROWN HOOD","LT","D-G1","24",28,21,"Naive",NA
"1763","Olivier_Oxy","01","72534_6","72532_1","243","73035_6","F","933000120138749",2018-05-21,2018-06-11,2018-06-18 00:00:00,4,9,"BROWN HOOD","RT","D-G1","24",28,21,"Naive",NA
"1764","Olivier_Oxy","01","72534_6","72532_1","244","73035_7","F","933000120138747",2018-05-21,2018-06-11,2018-06-18 00:00:00,4,9,"BROWN HOOD","LM","D-G2","24",28,21,"Naive",NA
"1765","Olivier_Oxy","01","72534_6","72532_1","245","73035_8","F","933000120138735",2018-05-21,2018-06-11,2018-06-18 00:00:00,4,9,"BROWN HOOD","RM","D-G2","24",28,21,"Naive",NA
"1766","Olivier_Oxy","01","72534_6","72532_1","246","73035_9","M","933000120138746",2018-05-21,2018-06-11,2018-06-18 00:00:00,4,9,"BROWN HOOD","LT","D-G3","23",28,21,"Naive",NA
"1767","Olivier_Oxy","01","72539_2","72625_1","251","73027_5","M","933000120138444",2018-05-20,2018-06-11,2018-06-18 00:00:00,3,6,"BLACK","LT","D-G3","23",29,22,"Naive",NA
"1768","Olivier_Oxy","01","72539_2","72625_1","252","73027_6","M","933000120138449",2018-05-20,2018-06-11,2018-06-18 00:00:00,3,6,"BROWN HOOD","LM","D-G6","23",29,22,"Naive",NA
"1769","Olivier_Oxy","01","72632_2","72535_1","257","73028_5","M","933000120138451",2018-05-21,2018-06-11,2018-06-18 00:00:00,4,12,"ALBINO","LT","D-G6","23",28,21,"Naive",NA
"1770","Olivier_Oxy","01","72632_2","72535_1","258","73028_6","F","933000120138448",2018-05-21,2018-06-11,2018-06-18 00:00:00,4,12,"ALBINO","LT","D-G7","26",28,21,"Naive",NA
"1771","Olivier_Oxy","01","72632_2","72535_1","259","73028_7","M","933000120138439",2018-05-21,2018-06-11,2018-06-18 00:00:00,4,12,"ALBINO","LM","D-G8","25",28,21,"Naive",NA
"1772","Olivier_Oxy","01","72632_2","72535_1","260","73028_8","M","933000120138442",2018-05-21,2018-06-11,2018-06-18 00:00:00,4,12,"ALBINO","RM","D-G8","25",28,21,"Naive",NA
"1773","Olivier_Oxy","02","72531_1","72543_5","276","73211_5","F","933000320045714",2018-07-22,2018-08-13,2018-09-11 00:00:00,7,8,"BLACK","LT","D-J2","14",51,22,NA,NA
"1774","Olivier_Oxy","02","72660_2","72626_5","281","73213_5","M","933000320045712",2018-07-22,2018-08-13,2018-09-11 00:00:00,6,13,"BLACK","LT","D-J1","11",51,22,NA,NA
"1775","Olivier_Oxy","02","72660_2","72626_5","282","73213_6","M","933000320045687",2018-07-22,2018-08-13,2018-09-11 00:00:00,6,13,"BLACK","RT","D-J1","11",51,22,NA,NA
"1776","Olivier_Oxy","02","72660_2","72626_5","283","73213_7","F","933000320045725",2018-07-22,2018-08-13,2018-09-11 00:00:00,6,13,"BLACK","RB","D-J2","14",51,22,NA,NA
"1777","Olivier_Oxy","02","72660_2","72626_5","284","73213_8","F","933000320045723",2018-07-22,2018-08-13,2018-09-11 00:00:00,6,13,"BLACK","LM","D-I7","14",51,22,NA,NA
"1778","Olivier_Oxy","02","72596_4","72624_1","287","73239_3","M","933000320045710",2018-07-22,2018-08-13,2018-09-11 00:00:00,6,9,"BLACK","LM","D-J3","11",51,22,NA,NA
"1779","Olivier_Oxy","02","72596_4","72624_1","288","73239_4","M","933000320045716",2018-07-22,2018-08-13,2018-09-11 00:00:00,6,9,"BLACK","RB","D-J3","11",51,22,NA,NA
"1780","Olivier_Oxy","02","72596_4","72624_1","289","73239_5","F","933000320045717",2018-07-22,2018-08-13,2018-09-11 00:00:00,6,9,"BLACK","LB","D-J4","14",51,22,NA,NA
"1781","Olivier_Oxy","02","72596_4","72624_1","290","73239_6","F","933000320045701",2018-07-22,2018-08-13,2018-09-11 00:00:00,6,9,"BLACK HOOD","LTRT","D-J4","14",51,22,NA,NA
"1782","Olivier_Oxy","02","72601_4","72529_2","295","73124_3","M","933000320045699",2018-07-23,2018-08-13,2018-09-11 00:00:00,6,12,"ALBINO","LT","D-J5","11",50,21,NA,NA
